Entidad,Fecha,Confirmados
CHIAPAS,2020-04-24,11
CHIAPAS,2020-04-25,20
CHIAPAS,2020-04-26,14
CHIAPAS,2020-04-27,14
CHIAPAS,2020-04-28,22
CHIAPAS,2020-04-29,25
CHIAPAS,2020-04-30,26
CHIAPAS,2020-05-01,27
CHIAPAS,2020-05-02,33
CHIAPAS,2020-05-03,23
CHIAPAS,2020-05-04,30
CHIAPAS,2020-05-05,36
CHIAPAS,2020-05-06,25
CHIAPAS,2020-05-07,28
CHIAPAS,2020-05-08,48
CHIAPAS,2020-05-09,59
CHIAPAS,2020-05-10,64
CHIAPAS,2020-05-11,55
CHIAPAS,2020-05-12,61
CHIAPAS,2020-05-13,65
CHIAPAS,2020-05-14,63
CHIAPAS,2020-05-15,79
CHIAPAS,2020-05-16,85
CHIAPAS,2020-05-17,57
CHIAPAS,2020-05-18,118
CHIAPAS,2020-05-19,82
CHIAPAS,2020-05-20,100
CHIAPAS,2020-05-21,100
CHIAPAS,2020-05-22,100
CHIAPAS,2020-05-23,137
CHIAPAS,2020-05-24,105
CHIAPAS,2020-05-25,138
CHIAPAS,2020-05-26,121
CHIAPAS,2020-05-27,92
CHIAPAS,2020-05-28,119
CHIAPAS,2020-05-29,119
CHIAPAS,2020-05-30,103
CHIAPAS,2020-05-31,105
CHIAPAS,2020-06-01,138
CHIAPAS,2020-06-02,94
CHIAPAS,2020-06-03,87
CHIAPAS,2020-06-04,98
CHIAPAS,2020-06-05,123
CHIAPAS,2020-06-06,117
CHIAPAS,2020-06-07,100
CHIAPAS,2020-06-08,98
CHIAPAS,2020-06-09,69
CHIAPAS,2020-06-10,118
CHIAPAS,2020-06-11,69
CHIAPAS,2020-06-12,99
CHIAPAS,2020-06-13,98
CHIAPAS,2020-06-14,75
CHIAPAS,2020-06-15,110
CHIAPAS,2020-06-16,67
CHIAPAS,2020-06-17,52
CHIAPAS,2020-06-18,55
CHIAPAS,2020-06-19,80
CHIAPAS,2020-06-20,92
CHIAPAS,2020-06-21,64
CHIAPAS,2020-06-22,74
CHIAPAS,2020-06-23,71
CHIAPAS,2020-06-24,55
CHIAPAS,2020-06-25,52
CHIAPAS,2020-06-26,62
CHIAPAS,2020-06-27,46
CHIAPAS,2020-06-28,59
CHIAPAS,2020-06-29,54
CHIAPAS,2020-06-30,55
CHIAPAS,2020-07-01,36
CHIAPAS,2020-07-02,42
CHIAPAS,2020-07-03,35
CHIAPAS,2020-07-04,34
CHIAPAS,2020-07-05,42
CHIAPAS,2020-07-06,17
CHIAPAS,2020-07-07,30
CHIAPAS,2020-07-08,22
CHIAPAS,2020-07-09,39
CHIAPAS,2020-07-10,43
CHIAPAS,2020-07-11,16
CHIAPAS,2020-07-12,23
CHIAPAS,2020-07-13,38
CHIAPAS,2020-07-14,16
CHIAPAS,2020-07-15,28
CHIAPAS,2020-07-16,24
CHIAPAS,2020-07-17,19
CHIAPAS,2020-07-18,18
CHIAPAS,2020-07-19,19
CHIAPAS,2020-07-20,26
CHIAPAS,2020-07-21,19
CHIAPAS,2020-07-22,17
CHIAPAS,2020-07-23,15
CHIAPAS,2020-07-24,18
CHIAPAS,2020-07-25,16
CHIAPAS,2020-07-26,23
CHIAPAS,2020-07-27,8
CHIAPAS,2020-07-28,17
CHIAPAS,2020-07-29,20
CHIAPAS,2020-07-30,23
CHIAPAS,2020-07-31,30
CHIAPAS,2020-08-01,33
CHIAPAS,2020-08-02,19
CHIAPAS,2020-08-03,18
CHIAPAS,2020-08-04,17
CHIAPAS,2020-08-05,17
CHIAPAS,2020-08-06,22
CHIAPAS,2020-08-07,14
CHIAPAS,2020-08-08,21
CHIAPAS,2020-08-09,14
CHIAPAS,2020-08-10,8
CHIAPAS,2020-08-11,9
CHIAPAS,2020-08-12,10
CHIAPAS,2020-08-13,14
CHIAPAS,2020-08-14,18
CHIAPAS,2020-08-15,25
CHIAPAS,2020-08-16,6
CHIAPAS,2020-08-17,5
CHIAPAS,2020-08-18,1
CHIAPAS,2020-08-19,1
CHIHUAHUA,2020-03-12,2
CHIHUAHUA,2020-03-13,1
CHIHUAHUA,2020-03-15,1
CHIHUAHUA,2020-03-16,1
CHIHUAHUA,2020-03-17,1
CHIHUAHUA,2020-03-18,2
CHIHUAHUA,2020-03-19,2
CHIHUAHUA,2020-03-20,3
CHIHUAHUA,2020-03-21,2
CHIHUAHUA,2020-03-22,1
CHIHUAHUA,2020-03-23,1
CHIHUAHUA,2020-03-24,4
CHIHUAHUA,2020-03-25,4
CHIHUAHUA,2020-03-26,6
CHIHUAHUA,2020-03-27,2
CHIHUAHUA,2020-03-28,9
CHIHUAHUA,2020-03-29,7
CHIHUAHUA,2020-03-30,5
CHIHUAHUA,2020-03-31,10
CHIHUAHUA,2020-04-01,8
CHIHUAHUA,2020-04-02,14
CHIHUAHUA,2020-04-03,15
CHIHUAHUA,2020-04-04,9
CHIHUAHUA,2020-04-05,8
CHIHUAHUA,2020-04-06,14
CHIHUAHUA,2020-04-07,14
CHIHUAHUA,2020-04-08,16
CHIHUAHUA,2020-04-09,23
CHIHUAHUA,2020-04-10,24
CHIHUAHUA,2020-04-11,25
CHIHUAHUA,2020-04-12,22
CHIHUAHUA,2020-04-13,21
CHIHUAHUA,2020-04-14,19
CHIHUAHUA,2020-04-15,37
CHIHUAHUA,2020-04-16,37
CHIHUAHUA,2020-04-17,47
CHIHUAHUA,2020-04-18,48
CHIHUAHUA,2020-04-19,39
CHIHUAHUA,2020-04-20,62
CHIHUAHUA,2020-04-21,38
CHIHUAHUA,2020-04-22,56
CHIHUAHUA,2020-04-23,51
CHIHUAHUA,2020-04-24,63
CHIHUAHUA,2020-04-25,68
CHIHUAHUA,2020-04-26,38
CHIHUAHUA,2020-04-27,56
CHIHUAHUA,2020-04-28,51
CHIHUAHUA,2020-04-29,48
CHIHUAHUA,2020-04-30,62
CHIHUAHUA,2020-05-01,76
CHIHUAHUA,2020-05-02,68
CHIHUAHUA,2020-05-03,51
CHIHUAHUA,2020-05-04,60
CHIHUAHUA,2020-05-05,55
CHIHUAHUA,2020-05-06,56
CHIHUAHUA,2020-05-07,63
CHIHUAHUA,2020-05-08,64
CHIHUAHUA,2020-05-09,63
CHIHUAHUA,2020-05-10,84
CHIHUAHUA,2020-05-11,69
CHIHUAHUA,2020-05-12,49
CHIHUAHUA,2020-05-13,63
CHIHUAHUA,2020-05-14,71
CHIHUAHUA,2020-05-15,68
CHIHUAHUA,2020-05-16,62
CHIHUAHUA,2020-05-17,57
CHIHUAHUA,2020-05-18,75
CHIHUAHUA,2020-05-19,67
CHIHUAHUA,2020-05-20,81
CHIHUAHUA,2020-05-21,62
CHIHUAHUA,2020-05-22,57
CHIHUAHUA,2020-05-23,56
CHIHUAHUA,2020-05-24,51
CHIHUAHUA,2020-05-25,54
CHIHUAHUA,2020-05-26,45
CHIHUAHUA,2020-05-27,56
CHIHUAHUA,2020-05-28,58
CHIHUAHUA,2020-05-29,60
CHIHUAHUA,2020-05-30,40
CHIHUAHUA,2020-05-31,45
CHIHUAHUA,2020-06-01,59
CHIHUAHUA,2020-06-02,49
CHIHUAHUA,2020-06-03,41
CHIHUAHUA,2020-06-04,35
CHIHUAHUA,2020-06-05,57
CHIHUAHUA,2020-06-06,51
CHIHUAHUA,2020-06-07,45
CHIHUAHUA,2020-06-08,57
CHIHUAHUA,2020-06-09,42
CHIHUAHUA,2020-06-10,52
CHIHUAHUA,2020-06-11,36
CHIHUAHUA,2020-06-12,35
CHIHUAHUA,2020-06-13,43
CHIHUAHUA,2020-06-14,41
CHIHUAHUA,2020-06-15,63
CHIHUAHUA,2020-06-16,44
CHIHUAHUA,2020-06-17,34
CHIHUAHUA,2020-06-18,39
CHIHUAHUA,2020-06-19,49
CHIHUAHUA,2020-06-20,69
CHIHUAHUA,2020-06-21,35
CHIHUAHUA,2020-06-22,59
CHIHUAHUA,2020-06-23,37
CHIHUAHUA,2020-06-24,39
CHIHUAHUA,2020-06-25,61
CHIHUAHUA,2020-06-26,58
CHIHUAHUA,2020-06-27,47
CHIHUAHUA,2020-06-28,61
CHIHUAHUA,2020-06-29,69
CHIHUAHUA,2020-06-30,70
CHIHUAHUA,2020-07-01,98
CHIHUAHUA,2020-07-02,65
CHIHUAHUA,2020-07-03,70
CHIHUAHUA,2020-07-04,55
CHIHUAHUA,2020-07-05,68
CHIHUAHUA,2020-07-06,86
CHIHUAHUA,2020-07-07,62
CHIHUAHUA,2020-07-08,69
CHIHUAHUA,2020-07-09,55
CHIHUAHUA,2020-07-10,96
CHIHUAHUA,2020-07-11,70
CHIHUAHUA,2020-07-12,63
CHIHUAHUA,2020-07-13,88
CHIHUAHUA,2020-07-14,62
CHIHUAHUA,2020-07-15,98
CHIHUAHUA,2020-07-16,60
CHIHUAHUA,2020-07-17,85
CHIHUAHUA,2020-07-18,71
CHIHUAHUA,2020-07-19,63
CHIHUAHUA,2020-07-20,103
CHIHUAHUA,2020-07-21,68
CHIHUAHUA,2020-07-22,73
CHIHUAHUA,2020-07-23,43
CHIHUAHUA,2020-07-24,78
CHIHUAHUA,2020-07-25,64
CHIHUAHUA,2020-07-26,68
CHIHUAHUA,2020-07-27,74
CHIHUAHUA,2020-07-28,57
CHIHUAHUA,2020-07-29,59
CHIHUAHUA,2020-07-30,64
CHIHUAHUA,2020-07-31,60
CHIHUAHUA,2020-08-01,71
CHIHUAHUA,2020-08-02,57
CHIHUAHUA,2020-08-03,65
CHIHUAHUA,2020-08-04,43
CHIHUAHUA,2020-08-05,48
CHIHUAHUA,2020-08-06,37
CHIHUAHUA,2020-08-07,49
CHIHUAHUA,2020-08-08,35
CHIHUAHUA,2020-08-09,17
CHIHUAHUA,2020-08-10,38
CHIHUAHUA,2020-08-11,29
CHIHUAHUA,2020-08-12,25
CHIHUAHUA,2020-08-13,17
CHIHUAHUA,2020-08-14,18
CHIHUAHUA,2020-08-15,25
CHIHUAHUA,2020-08-16,11
CHIHUAHUA,2020-08-17,11
CHIHUAHUA,2020-08-18,8
CHIHUAHUA,2020-08-19,5
CHIHUAHUA,2020-08-20,3
CHIHUAHUA,2020-08-21,2
CIUDAD DE MEXICO,2020-02-22,1
CIUDAD DE MEXICO,2020-02-23,1
CIUDAD DE MEXICO,2020-02-27,1
CIUDAD DE MEXICO,2020-02-28,2
CIUDAD DE MEXICO,2020-02-29,1
CIUDAD DE MEXICO,2020-03-01,2
CIUDAD DE MEXICO,2020-03-02,4
CIUDAD DE MEXICO,2020-03-03,2
CIUDAD DE MEXICO,2020-03-04,3
CIUDAD DE MEXICO,2020-03-05,2
CIUDAD DE MEXICO,2020-03-06,6
CIUDAD DE MEXICO,2020-03-07,9
CIUDAD DE MEXICO,2020-03-08,5
CIUDAD DE MEXICO,2020-03-09,19
CIUDAD DE MEXICO,2020-03-10,22
CIUDAD DE MEXICO,2020-03-11,19
CIUDAD DE MEXICO,2020-03-12,15
CIUDAD DE MEXICO,2020-03-13,32
CIUDAD DE MEXICO,2020-03-14,33
CIUDAD DE MEXICO,2020-03-15,35
CIUDAD DE MEXICO,2020-03-16,42
CIUDAD DE MEXICO,2020-03-17,23
CIUDAD DE MEXICO,2020-03-18,25
CIUDAD DE MEXICO,2020-03-19,33
CIUDAD DE MEXICO,2020-03-20,53
CIUDAD DE MEXICO,2020-03-21,20
CIUDAD DE MEXICO,2020-03-22,29
CIUDAD DE MEXICO,2020-03-23,47
CIUDAD DE MEXICO,2020-03-24,46
CIUDAD DE MEXICO,2020-03-25,47
CIUDAD DE MEXICO,2020-03-26,80
CIUDAD DE MEXICO,2020-03-27,58
CIUDAD DE MEXICO,2020-03-28,61
CIUDAD DE MEXICO,2020-03-29,52
CIUDAD DE MEXICO,2020-03-30,102
CIUDAD DE MEXICO,2020-03-31,73
CIUDAD DE MEXICO,2020-04-01,125
CIUDAD DE MEXICO,2020-04-02,108
CIUDAD DE MEXICO,2020-04-03,104
CIUDAD DE MEXICO,2020-04-04,121
CIUDAD DE MEXICO,2020-04-05,128
CIUDAD DE MEXICO,2020-04-06,152
CIUDAD DE MEXICO,2020-04-07,147
CIUDAD DE MEXICO,2020-04-08,158
CIUDAD DE MEXICO,2020-04-09,177
CIUDAD DE MEXICO,2020-04-10,293
CIUDAD DE MEXICO,2020-04-11,203
CIUDAD DE MEXICO,2020-04-12,210
CIUDAD DE MEXICO,2020-04-13,281
CIUDAD DE MEXICO,2020-04-14,265
CIUDAD DE MEXICO,2020-04-15,352
CIUDAD DE MEXICO,2020-04-16,309
CIUDAD DE MEXICO,2020-04-17,355
CIUDAD DE MEXICO,2020-04-18,382
CIUDAD DE MEXICO,2020-04-19,342
CIUDAD DE MEXICO,2020-04-20,600
CIUDAD DE MEXICO,2020-04-21,357
CIUDAD DE MEXICO,2020-04-22,369
CIUDAD DE MEXICO,2020-04-23,394
CIUDAD DE MEXICO,2020-04-24,458
CIUDAD DE MEXICO,2020-04-25,466
CIUDAD DE MEXICO,2020-04-26,410
CIUDAD DE MEXICO,2020-04-27,542
CIUDAD DE MEXICO,2020-04-28,479
CIUDAD DE MEXICO,2020-04-29,390
CIUDAD DE MEXICO,2020-04-30,559
CIUDAD DE MEXICO,2020-05-01,869
CIUDAD DE MEXICO,2020-05-02,535
CIUDAD DE MEXICO,2020-05-03,551
CIUDAD DE MEXICO,2020-05-04,747
CIUDAD DE MEXICO,2020-05-05,681
CIUDAD DE MEXICO,2020-05-06,608
CIUDAD DE MEXICO,2020-05-07,662
CIUDAD DE MEXICO,2020-05-08,775
CIUDAD DE MEXICO,2020-05-09,648
CIUDAD DE MEXICO,2020-05-10,947
CIUDAD DE MEXICO,2020-05-11,817
CIUDAD DE MEXICO,2020-05-12,736
CIUDAD DE MEXICO,2020-05-13,658
CIUDAD DE MEXICO,2020-05-14,630
CIUDAD DE MEXICO,2020-05-15,976
CIUDAD DE MEXICO,2020-05-16,718
CIUDAD DE MEXICO,2020-05-17,696
CIUDAD DE MEXICO,2020-05-18,1026
CIUDAD DE MEXICO,2020-05-19,694
CIUDAD DE MEXICO,2020-05-20,1165
CIUDAD DE MEXICO,2020-05-21,648
CIUDAD DE MEXICO,2020-05-22,790
CIUDAD DE MEXICO,2020-05-23,692
CIUDAD DE MEXICO,2020-05-24,658
CIUDAD DE MEXICO,2020-05-25,1102
CIUDAD DE MEXICO,2020-05-26,745
CIUDAD DE MEXICO,2020-05-27,722
CIUDAD DE MEXICO,2020-05-28,821
CIUDAD DE MEXICO,2020-05-29,756
CIUDAD DE MEXICO,2020-05-30,714
CIUDAD DE MEXICO,2020-05-31,689
CIUDAD DE MEXICO,2020-06-01,1325
CIUDAD DE MEXICO,2020-06-02,766
CIUDAD DE MEXICO,2020-06-03,715
CIUDAD DE MEXICO,2020-06-04,780
CIUDAD DE MEXICO,2020-06-05,913
CIUDAD DE MEXICO,2020-06-06,781
CIUDAD DE MEXICO,2020-06-07,598
CIUDAD DE MEXICO,2020-06-08,850
CIUDAD DE MEXICO,2020-06-09,634
CIUDAD DE MEXICO,2020-06-10,1029
CIUDAD DE MEXICO,2020-06-11,663
CIUDAD DE MEXICO,2020-06-12,743
CIUDAD DE MEXICO,2020-06-13,599
CIUDAD DE MEXICO,2020-06-14,509
CIUDAD DE MEXICO,2020-06-15,922
CIUDAD DE MEXICO,2020-06-16,649
CIUDAD DE MEXICO,2020-06-17,560
CIUDAD DE MEXICO,2020-06-18,735
CIUDAD DE MEXICO,2020-06-19,720
CIUDAD DE MEXICO,2020-06-20,995
CIUDAD DE MEXICO,2020-06-21,502
CIUDAD DE MEXICO,2020-06-22,693
CIUDAD DE MEXICO,2020-06-23,643
CIUDAD DE MEXICO,2020-06-24,624
CIUDAD DE MEXICO,2020-06-25,811
CIUDAD DE MEXICO,2020-06-26,819
CIUDAD DE MEXICO,2020-06-27,534
CIUDAD DE MEXICO,2020-06-28,691
CIUDAD DE MEXICO,2020-06-29,805
CIUDAD DE MEXICO,2020-06-30,821
CIUDAD DE MEXICO,2020-07-01,1088
CIUDAD DE MEXICO,2020-07-02,735
CIUDAD DE MEXICO,2020-07-03,779
CIUDAD DE MEXICO,2020-07-04,585
CIUDAD DE MEXICO,2020-07-05,664
CIUDAD DE MEXICO,2020-07-06,727
CIUDAD DE MEXICO,2020-07-07,725
CIUDAD DE MEXICO,2020-07-08,709
CIUDAD DE MEXICO,2020-07-09,688
CIUDAD DE MEXICO,2020-07-10,1226
CIUDAD DE MEXICO,2020-07-11,598
CIUDAD DE MEXICO,2020-07-12,670
CIUDAD DE MEXICO,2020-07-13,961
CIUDAD DE MEXICO,2020-07-14,739
CIUDAD DE MEXICO,2020-07-15,1148
CIUDAD DE MEXICO,2020-07-16,734
CIUDAD DE MEXICO,2020-07-17,964
CIUDAD DE MEXICO,2020-07-18,793
CIUDAD DE MEXICO,2020-07-19,637
CIUDAD DE MEXICO,2020-07-20,1375
CIUDAD DE MEXICO,2020-07-21,844
CIUDAD DE MEXICO,2020-07-22,750
CIUDAD DE MEXICO,2020-07-23,776
CIUDAD DE MEXICO,2020-07-24,798
CIUDAD DE MEXICO,2020-07-25,811
CIUDAD DE MEXICO,2020-07-26,577
CIUDAD DE MEXICO,2020-07-27,923
CIUDAD DE MEXICO,2020-07-28,742
CIUDAD DE MEXICO,2020-07-29,657
CIUDAD DE MEXICO,2020-07-30,724
CIUDAD DE MEXICO,2020-07-31,650
CIUDAD DE MEXICO,2020-08-01,1049
CIUDAD DE MEXICO,2020-08-02,568
CIUDAD DE MEXICO,2020-08-03,757
CIUDAD DE MEXICO,2020-08-04,638
CIUDAD DE MEXICO,2020-08-05,772
CIUDAD DE MEXICO,2020-08-06,598
CIUDAD DE MEXICO,2020-08-07,787
CIUDAD DE MEXICO,2020-08-08,620
CIUDAD DE MEXICO,2020-08-09,467
CIUDAD DE MEXICO,2020-08-10,999
CIUDAD DE MEXICO,2020-08-11,645
CIUDAD DE MEXICO,2020-08-12,607
CIUDAD DE MEXICO,2020-08-13,518
CIUDAD DE MEXICO,2020-08-14,552
CIUDAD DE MEXICO,2020-08-15,465
CIUDAD DE MEXICO,2020-08-16,253
CIUDAD DE MEXICO,2020-08-17,356
CIUDAD DE MEXICO,2020-08-18,281
CIUDAD DE MEXICO,2020-08-19,130
CIUDAD DE MEXICO,2020-08-20,68
CIUDAD DE MEXICO,2020-08-21,22
CIUDAD DE MEXICO,2020-08-22,1
COAHUILA DE ZARAGOZA,2020-02-27,1
COAHUILA DE ZARAGOZA,2020-03-04,1
COAHUILA DE ZARAGOZA,2020-03-10,1
COAHUILA DE ZARAGOZA,2020-03-13,1
COAHUILA DE ZARAGOZA,2020-03-16,2
COAHUILA DE ZARAGOZA,2020-03-17,3
COAHUILA DE ZARAGOZA,2020-03-18,4
COAHUILA DE ZARAGOZA,2020-03-19,2
COAHUILA DE ZARAGOZA,2020-03-20,5
COAHUILA DE ZARAGOZA,2020-03-21,6
COAHUILA DE ZARAGOZA,2020-03-22,3
COAHUILA DE ZARAGOZA,2020-03-23,10
COAHUILA DE ZARAGOZA,2020-03-24,7
COAHUILA DE ZARAGOZA,2020-03-25,9
COAHUILA DE ZARAGOZA,2020-03-26,14
COAHUILA DE ZARAGOZA,2020-03-27,20
COAHUILA DE ZARAGOZA,2020-03-28,14
COAHUILA DE ZARAGOZA,2020-03-29,14
COAHUILA DE ZARAGOZA,2020-03-30,24
COAHUILA DE ZARAGOZA,2020-03-31,11
COAHUILA DE ZARAGOZA,2020-04-01,17
COAHUILA DE ZARAGOZA,2020-04-02,11
COAHUILA DE ZARAGOZA,2020-04-03,12
COAHUILA DE ZARAGOZA,2020-04-04,16
COAHUILA DE ZARAGOZA,2020-04-05,6
COAHUILA DE ZARAGOZA,2020-04-06,16
COAHUILA DE ZARAGOZA,2020-04-07,14
COAHUILA DE ZARAGOZA,2020-04-08,10
COAHUILA DE ZARAGOZA,2020-04-09,9
COAHUILA DE ZARAGOZA,2020-04-10,15
COAHUILA DE ZARAGOZA,2020-04-11,9
COAHUILA DE ZARAGOZA,2020-04-12,8
COAHUILA DE ZARAGOZA,2020-04-13,16
COAHUILA DE ZARAGOZA,2020-04-14,11
COAHUILA DE ZARAGOZA,2020-04-15,16
COAHUILA DE ZARAGOZA,2020-04-16,13
COAHUILA DE ZARAGOZA,2020-04-17,10
COAHUILA DE ZARAGOZA,2020-04-18,14
COAHUILA DE ZARAGOZA,2020-04-19,5
COAHUILA DE ZARAGOZA,2020-04-20,17
COAHUILA DE ZARAGOZA,2020-04-21,13
COAHUILA DE ZARAGOZA,2020-04-22,10
COAHUILA DE ZARAGOZA,2020-04-23,13
COAHUILA DE ZARAGOZA,2020-04-24,11
COAHUILA DE ZARAGOZA,2020-04-25,14
COAHUILA DE ZARAGOZA,2020-04-26,13
COAHUILA DE ZARAGOZA,2020-04-27,11
COAHUILA DE ZARAGOZA,2020-04-28,13
COAHUILA DE ZARAGOZA,2020-04-29,12
COAHUILA DE ZARAGOZA,2020-04-30,22
COAHUILA DE ZARAGOZA,2020-05-01,26
COAHUILA DE ZARAGOZA,2020-05-02,17
COAHUILA DE ZARAGOZA,2020-05-03,9
COAHUILA DE ZARAGOZA,2020-05-04,15
COAHUILA DE ZARAGOZA,2020-05-05,30
COAHUILA DE ZARAGOZA,2020-05-06,23
COAHUILA DE ZARAGOZA,2020-05-07,20
COAHUILA DE ZARAGOZA,2020-05-08,25
COAHUILA DE ZARAGOZA,2020-05-09,27
COAHUILA DE ZARAGOZA,2020-05-10,19
COAHUILA DE ZARAGOZA,2020-05-11,28
COAHUILA DE ZARAGOZA,2020-05-12,28
COAHUILA DE ZARAGOZA,2020-05-13,23
COAHUILA DE ZARAGOZA,2020-05-14,24
COAHUILA DE ZARAGOZA,2020-05-15,43
COAHUILA DE ZARAGOZA,2020-05-16,51
COAHUILA DE ZARAGOZA,2020-05-17,43
COAHUILA DE ZARAGOZA,2020-05-18,56
COAHUILA DE ZARAGOZA,2020-05-19,40
COAHUILA DE ZARAGOZA,2020-05-20,45
COAHUILA DE ZARAGOZA,2020-05-21,56
COAHUILA DE ZARAGOZA,2020-05-22,52
COAHUILA DE ZARAGOZA,2020-05-23,66
COAHUILA DE ZARAGOZA,2020-05-24,39
COAHUILA DE ZARAGOZA,2020-05-25,58
COAHUILA DE ZARAGOZA,2020-05-26,62
COAHUILA DE ZARAGOZA,2020-05-27,41
COAHUILA DE ZARAGOZA,2020-05-28,80
COAHUILA DE ZARAGOZA,2020-05-29,97
COAHUILA DE ZARAGOZA,2020-05-30,47
COAHUILA DE ZARAGOZA,2020-05-31,49
COAHUILA DE ZARAGOZA,2020-06-01,113
COAHUILA DE ZARAGOZA,2020-06-02,66
COAHUILA DE ZARAGOZA,2020-06-03,81
COAHUILA DE ZARAGOZA,2020-06-04,87
COAHUILA DE ZARAGOZA,2020-06-05,94
COAHUILA DE ZARAGOZA,2020-06-06,118
COAHUILA DE ZARAGOZA,2020-06-07,85
COAHUILA DE ZARAGOZA,2020-06-08,130
COAHUILA DE ZARAGOZA,2020-06-09,139
COAHUILA DE ZARAGOZA,2020-06-10,121
COAHUILA DE ZARAGOZA,2020-06-11,104
COAHUILA DE ZARAGOZA,2020-06-12,119
COAHUILA DE ZARAGOZA,2020-06-13,129
COAHUILA DE ZARAGOZA,2020-06-14,159
COAHUILA DE ZARAGOZA,2020-06-15,194
COAHUILA DE ZARAGOZA,2020-06-16,175
COAHUILA DE ZARAGOZA,2020-06-17,177
COAHUILA DE ZARAGOZA,2020-06-18,197
COAHUILA DE ZARAGOZA,2020-06-19,182
COAHUILA DE ZARAGOZA,2020-06-20,196
COAHUILA DE ZARAGOZA,2020-06-21,223
COAHUILA DE ZARAGOZA,2020-06-22,284
COAHUILA DE ZARAGOZA,2020-06-23,198
COAHUILA DE ZARAGOZA,2020-06-24,227
COAHUILA DE ZARAGOZA,2020-06-25,193
COAHUILA DE ZARAGOZA,2020-06-26,322
COAHUILA DE ZARAGOZA,2020-06-27,202
COAHUILA DE ZARAGOZA,2020-06-28,223
COAHUILA DE ZARAGOZA,2020-06-29,310
COAHUILA DE ZARAGOZA,2020-06-30,302
COAHUILA DE ZARAGOZA,2020-07-01,259
COAHUILA DE ZARAGOZA,2020-07-02,297
COAHUILA DE ZARAGOZA,2020-07-03,252
COAHUILA DE ZARAGOZA,2020-07-04,240
COAHUILA DE ZARAGOZA,2020-07-05,204
COAHUILA DE ZARAGOZA,2020-07-06,384
COAHUILA DE ZARAGOZA,2020-07-07,309
COAHUILA DE ZARAGOZA,2020-07-08,239
COAHUILA DE ZARAGOZA,2020-07-09,248
COAHUILA DE ZARAGOZA,2020-07-10,414
COAHUILA DE ZARAGOZA,2020-07-11,188
COAHUILA DE ZARAGOZA,2020-07-12,249
COAHUILA DE ZARAGOZA,2020-07-13,322
COAHUILA DE ZARAGOZA,2020-07-14,264
COAHUILA DE ZARAGOZA,2020-07-15,332
COAHUILA DE ZARAGOZA,2020-07-16,228
COAHUILA DE ZARAGOZA,2020-07-17,253
COAHUILA DE ZARAGOZA,2020-07-18,277
COAHUILA DE ZARAGOZA,2020-07-19,206
COAHUILA DE ZARAGOZA,2020-07-20,419
COAHUILA DE ZARAGOZA,2020-07-21,275
COAHUILA DE ZARAGOZA,2020-07-22,206
COAHUILA DE ZARAGOZA,2020-07-23,275
COAHUILA DE ZARAGOZA,2020-07-24,253
COAHUILA DE ZARAGOZA,2020-07-25,480
COAHUILA DE ZARAGOZA,2020-07-26,202
COAHUILA DE ZARAGOZA,2020-07-27,380
COAHUILA DE ZARAGOZA,2020-07-28,202
COAHUILA DE ZARAGOZA,2020-07-29,288
COAHUILA DE ZARAGOZA,2020-07-30,220
COAHUILA DE ZARAGOZA,2020-07-31,179
COAHUILA DE ZARAGOZA,2020-08-01,421
COAHUILA DE ZARAGOZA,2020-08-02,303
COAHUILA DE ZARAGOZA,2020-08-03,267
COAHUILA DE ZARAGOZA,2020-08-04,220
COAHUILA DE ZARAGOZA,2020-08-05,377
COAHUILA DE ZARAGOZA,2020-08-06,255
COAHUILA DE ZARAGOZA,2020-08-07,269
COAHUILA DE ZARAGOZA,2020-08-08,192
COAHUILA DE ZARAGOZA,2020-08-09,205
COAHUILA DE ZARAGOZA,2020-08-10,331
COAHUILA DE ZARAGOZA,2020-08-11,187
COAHUILA DE ZARAGOZA,2020-08-12,220
COAHUILA DE ZARAGOZA,2020-08-13,274
COAHUILA DE ZARAGOZA,2020-08-14,239
COAHUILA DE ZARAGOZA,2020-08-15,189
COAHUILA DE ZARAGOZA,2020-08-16,142
COAHUILA DE ZARAGOZA,2020-08-17,126
COAHUILA DE ZARAGOZA,2020-08-18,92
COAHUILA DE ZARAGOZA,2020-08-19,50
COAHUILA DE ZARAGOZA,2020-08-20,38
COAHUILA DE ZARAGOZA,2020-08-21,15
COLIMA,2020-03-12,1
COLIMA,2020-03-15,1
COLIMA,2020-03-24,1
COLIMA,2020-03-25,1
COLIMA,2020-03-28,2
COLIMA,2020-03-29,1
COLIMA,2020-04-06,1
COLIMA,2020-04-07,1
COLIMA,2020-04-11,2
COLIMA,2020-04-12,3
COLIMA,2020-04-15,2
COLIMA,2020-04-17,6
COLIMA,2020-04-18,1
COLIMA,2020-04-20,1
COLIMA,2020-04-21,1
COLIMA,2020-04-23,2
COLIMA,2020-04-24,1
COLIMA,2020-04-25,1
COLIMA,2020-04-27,3
COLIMA,2020-04-29,2
COLIMA,2020-04-30,4
COLIMA,2020-05-01,3
COLIMA,2020-05-02,3
COLIMA,2020-05-03,1
COLIMA,2020-05-04,2
COLIMA,2020-05-06,3
COLIMA,2020-05-07,3
COLIMA,2020-05-08,6
COLIMA,2020-05-09,3
COLIMA,2020-05-10,3
COLIMA,2020-05-11,6
COLIMA,2020-05-12,10
COLIMA,2020-05-13,6
COLIMA,2020-05-14,4
